RESPONDENT_ID,ad_id,brand,page_num,page_pos,brand_fix,pic_fix,brand_size,pic_size,recall_accu,RECALL_TIME
50,29,Gauloises,107,1,1,4,5.9644,77.6674,0,2.36
50,30,Appelsientje,108,0,0,8,2.0987,75.08665,1,2.8
50,31,Conimex,113,1,0,9,4.5787,55.6357,1,2.08
50,32,Corona,114,0,0,2,1.81505,84.42385,0,2.32
50,33,Daihatsu,123,1,2,8,2.9915,65.11395,1,2.4
50,34,DelMonte,125,1,0,0,7.36715,77.63175,0,2.32
50,35,Lancome,127,1,2,5,16.98025,60.2206,0,3.4
51,1,Armani,2,0,3,4,17.06395,74.19695,0,2.32
51,2,LOreal,5,1,4,4,4.38185,52.58685,0,2.32
51,3,Astnor,6,0,5,10,6.85565,77.6116,0,3.12
51,4,MarieJo,11,1,1,6,2.914,71.3558,0,1.92
51,5,SiSi,13,1,0,3,4.09045,52.40085,0,2.32
51,6,ClearBlue,14,0,3,3,2.2537,77.60385,1,2.08
51,7,Lancaster,17,1,5,10,2.37925,88.0896,0,4.72
51,8,Barclay,18,0,0,8,4.9166,72.6268,1,2.4
51,9,Dior,21,1,2,3,17.236,64.2072,1,1.96
51,10,Citroen,22,0,0,7,1.9902,71.15895,1,3.76
51,11,Nivea,25,1,3,8,4.54925,61.79385,1,2.04
51,12,Davidoff,26,0,1,4,1.8321,78.3742,1,1.08
51,13,Dali,29,1,6,6,6.6774,68.4728,0,1.88
51,14,Kapper,31,1,0,2,3.63475,69.7221,0,1.4
51,15,Alfa,32,0,1,3,2.72335,61.6156,1,1.92
51,16,Legere,35,1,12,2,14.3065,53.30915,0,2.32
51,17,Spa,40,0,7,6,11.3088,77.6488,1,2.08
51,18,Stuyvesant,43,1,4,1,4.82205,51.2554,1,2
51,19,Margriet,48,0,1,3,1.8817,76.23675,0,1.96
51,20,Chantelle,55,1,11,2,25.1658,80.1195,1,2.68
51,21,Kodak,69,1,1,0,4.27645,64.76365,0,3.64
51,22,Gilette,71,1,1,3,1.9592,75.83065,1,2.6
51,23,Silan,75,1,10,4,9.19925,64.90315,1,2.52
51,24,Fancy,76,0,0,2,4.57715,32.82435,0,3.16
51,25,Cartoon,94,0,4,3,9.38525,75.57335,0,2.48
51,26,VanderBilt,96,0,18,7,16.2781,71.25505,1,2.48
51,27,Viva,98,0,0,0,3.0659,24.0219,1,1.52
51,28,Arden,99,1,3,1,9.3124,77.62865,0,2.32
51,29,Gauloises,107,1,0,1,5.9644,77.6674,1,1.32
51,30,Appelsientje,108,0,2,3,2.0987,75.08665,1,2.24
51,31,Conimex,113,1,0,0,4.5787,55.6357,1,1.84
51,32,Corona,114,0,1,8,1.81505,84.42385,1,2
51,33,Daihatsu,123,1,3,14,2.9915,65.11395,1,2.08
51,34,DelMonte,125,1,5,5,7.36715,77.63175,1,2.8
51,35,Lancome,127,1,0,0,16.98025,60.2206,1,3.24
52,1,Armani,2,0,0,5,17.06395,74.19695,1,3.08
52,2,LOreal,5,1,0,5,4.38185,52.58685,0,1.32
52,3,Astnor,6,0,0,7,6.85565,77.6116,0,1.96
52,4,MarieJo,11,1,0,9,2.914,71.3558,1,4.04
52,5,SiSi,13,1,0,4,4.09045,52.40085,0,1.36
52,6,ClearBlue,14,0,1,8,2.2537,77.60385,0,1.84
52,7,Lancaster,17,1,0,1,2.37925,88.0896,0,2.32
52,8,Barclay,18,0,0,4,4.9166,72.6268,0,2.96
52,9,Dior,21,1,14,8,17.236,64.2072,1,2.68
52,10,Citroen,22,0,0,12,1.9902,71.15895,0,1.52
52,11,Nivea,25,1,2,12,4.54925,61.79385,1,1.48
52,12,Davidoff,26,0,0,11,1.8321,78.3742,1,4.36
52,13,Dali,29,1,1,8,6.6774,68.4728,1,2.56
52,14,Kapper,31,1,0,9,3.63475,69.7221,0,2.16
52,15,Alfa,32,0,1,6,2.72335,61.6156,1,0.92
52,16,Legere,35,1,10,3,14.3065,53.30915,1,2.52
52,17,Spa,40,0,4,10,11.3088,77.6488,1,3.6
52,18,Stuyvesant,43,1,0,0,4.82205,51.2554,0,0.92
52,19,Margriet,48,0,0,7,1.8817,76.23675,0,3.6
52,20,Chantelle,55,1,4,9,25.1658,80.1195,1,2.6
52,21,Kodak,69,1,2,3,4.27645,64.76365,0,2.4
52,22,Gilette,71,1,1,7,1.9592,75.83065,0,3.24
52,23,Silan,75,1,3,1,9.19925,64.90315,1,3.52
52,24,Fancy,76,0,0,3,4.57715,32.82435,0,0.96
52,25,Cartoon,94,0,1,8,9.38525,75.57335,0,4.36
52,26,VanderBilt,96,0,0,3,16.2781,71.25505,0,2.04
52,27,Viva,98,0,1,2,3.0659,24.0219,1,2.8
52,28,Arden,99,1,0,3,9.3124,77.62865,0,2.88
52,29,Gauloises,107,1,10,25,5.9644,77.6674,1,1
52,30,Appelsientje,108,0,0,0,2.0987,75.08665,0,2.44
52,31,Conimex,113,1,0,0,4.5787,55.6357,0,0.92
52,32,Corona,114,0,2,13,1.81505,84.42385,1,2.04
52,33,Daihatsu,123,1,0,12,2.9915,65.11395,0,3.16
52,34,DelMonte,125,1,0,0,7.36715,77.63175,1,1.4
52,35,Lancome,127,1,1,4,16.98025,60.2206,1,1.28
53,1,Armani,2,0,1,0,17.06395,74.19695,0,3.16
53,2,LOreal,5,1,0,8,4.38185,52.58685,0,2.48
53,3,Astnor,6,0,2,1,6.85565,77.6116,0,3.28
53,4,MarieJo,11,1,1,10,2.914,71.3558,0,4.44
53,5,SiSi,13,1,0,5,4.09045,52.40085,0,2.32
53,6,ClearBlue,14,0,2,5,2.2537,77.60385,0,2.44
53,7,Lancaster,17,1,0,0,2.37925,88.0896,1,3.8
53,8,Barclay,18,0,2,3,4.9166,72.6268,0,1.04
53,9,Dior,21,1,7,4,17.236,64.2072,0,2.32
53,10,Citroen,22,0,0,7,1.9902,71.15895,0,4.4
53,11,Nivea,25,1,0,7,4.54925,61.79385,0,2.32
53,12,Davidoff,26,0,0,4,1.8321,78.3742,0,5
53,13,Dali,29,1,0,13,6.6774,68.4728,0,2.32
53,14,Kapper,31,1,2,9,3.63475,69.7221,0,0.52
53,15,Alfa,32,0,1,3,2.72335,61.6156,0,5.44
53,16,Legere,35,1,10,2,14.3065,53.30915,1,3.24
53,17,Spa,40,0,0,6,11.3088,77.6488,0,4.92
53,18,Stuyvesant,43,1,0,3,4.82205,51.2554,1,1.92
53,19,Margriet,48,0,0,5,1.8817,76.23675,0,2.32
53,20,Chantelle,55,1,0,20,25.1658,80.1195,1,4.44
53,21,Kodak,69,1,7,14,4.27645,64.76365,0,2.32
53,22,Gilette,71,1,3,11,1.9592,75.83065,1,2.04
53,23,Silan,75,1,2,6,9.19925,64.90315,0,0.12
53,24,Fancy,76,0,0,3,4.57715,32.82435,0,2.32
53,25,Cartoon,94,0,1,2,9.38525,75.57335,0,3.8
53,26,VanderBilt,96,0,2,6,16.2781,71.25505,1,1.88
53,27,Viva,98,0,2,1,3.0659,24.0219,0,2.32
53,28,Arden,99,1,5,4,9.3124,77.62865,0,3
53,29,Gauloises,107,1,6,5,5.9644,77.6674,0,2.32
53,30,Appelsientje,108,0,0,2,2.0987,75.08665,0,2.32
53,31,Conimex,113,1,0,5,4.5787,55.6357,0,1.52
53,32,Corona,114,0,0,3,1.81505,84.42385,0,1.84
53,33,Daihatsu,123,1,0,5,2.9915,65.11395,0,2.32
53,34,DelMonte,125,1,0,0,7.36715,77.63175,0,2.32
53,35,Lancome,127,1,0,0,16.98025,60.2206,0,1.24
54,1,Armani,2,0,4,4,17.06395,74.19695,0,3.88
54,2,LOreal,5,1,0,0,4.38185,52.58685,0,4.44
54,3,Astnor,6,0,4,2,6.85565,77.6116,0,3.44
54,4,MarieJo,11,1,0,2,2.914,71.3558,0,2.32
54,5,SiSi,13,1,0,0,4.09045,52.40085,0,3.48
54,6,ClearBlue,14,0,0,2,2.2537,77.60385,0,2.88
54,7,Lancaster,17,1,0,2,2.37925,88.0896,0,4
54,8,Barclay,18,0,0,4,4.9166,72.6268,0,2.32
54,9,Dior,21,1,1,2,17.236,64.2072,1,3.08
54,10,Citroen,22,0,0,2,1.9902,71.15895,0,3.68
54,11,Nivea,25,1,4,3,4.54925,61.79385,1,2.04
54,12,Davidoff,26,0,2,3,1.8321,78.3742,1,1.72
54,13,Dali,29,1,3,5,6.6774,68.4728,1,2.24
54,14,Kapper,31,1,0,3,3.63475,69.7221,0,4.04
54,15,Alfa,32,0,0,2,2.72335,61.6156,1,2.92
54,16,Legere,35,1,3,3,14.3065,53.30915,0,3.76
54,17,Spa,40,0,0,5,11.3088,77.6488,0,2.88
54,18,Stuyvesant,43,1,0,0,4.82205,51.2554,1,2.64
54,19,Margriet,48,0,0,5,1.8817,76.23675,0,1.12
54,20,Chantelle,55,1,2,2,25.1658,80.1195,1,2.12
54,21,Kodak,69,1,0,7,4.27645,64.76365,0,3.44
54,22,Gilette,71,1,0,2,1.9592,75.83065,1,4.6
54,23,Silan,75,1,5,2,9.19925,64.90315,1,3.56
54,24,Fancy,76,0,0,3,4.57715,32.82435,0,3.36
54,25,Cartoon,94,0,6,2,9.38525,75.57335,1,2.4
54,26,VanderBilt,96,0,3,3,16.2781,71.25505,0,3.12
54,27,Viva,98,0,0,0,3.0659,24.0219,0,3.24
54,28,Arden,99,1,0,0,9.3124,77.62865,0,2.2
54,29,Gauloises,107,1,4,5,5.9644,77.6674,1,3.56
54,30,Appelsientje,108,0,0,0,2.0987,75.08665,1,2.84
54,31,Conimex,113,1,0,0,4.5787,55.6357,0,3.12
54,32,Corona,114,0,0,4,1.81505,84.42385,0,2.32
54,33,Daihatsu,123,1,1,3,2.9915,65.11395,1,1.36
54,34,DelMonte,125,1,1,3,7.36715,77.63175,1,3
54,35,Lancome,127,1,0,0,16.98025,60.2206,1,1.52
55,1,Armani,2,0,0,0,17.06395,74.19695,0,3.64
55,2,LOreal,5,1,3,15,4.38185,52.58685,0,1.8
55,3,Astnor,6,0,7,11,6.85565,77.6116,0,2
55,4,MarieJo,11,1,0,12,2.914,71.3558,0,3.96
55,5,SiSi,13,1,0,15,4.09045,52.40085,0,1.76
55,6,ClearBlue,14,0,2,24,2.2537,77.60385,0,1.76
55,7,Lancaster,17,1,0,30,2.37925,88.0896,0,3.96
55,8,Barclay,18,0,5,19,4.9166,72.6268,0,1.76
55,9,Dior,21,1,0,31,17.236,64.2072,0,2.32
55,10,Citroen,22,0,0,14,1.9902,71.15895,0,1.32
55,11,Nivea,25,1,0,12,4.54925,61.79385,1,1.56
55,12,Davidoff,26,0,0,12,1.8321,78.3742,0,2.32
55,13,Dali,29,1,0,10,6.6774,68.4728,0,2.32
55,14,Kapper,31,1,0,5,3.63475,69.7221,1,4.8
55,15,Alfa,32,0,0,17,2.72335,61.6156,0,2.32
55,16,Legere,35,1,26,21,14.3065,53.30915,1,3.84
55,17,Spa,40,0,2,13,11.3088,77.6488,0,2.32
55,18,Stuyvesant,43,1,2,13,4.82205,51.2554,1,2.92
55,19,Margriet,48,0,0,22,1.8817,76.23675,1,2
55,20,Chantelle,55,1,18,10,25.1658,80.1195,0,2.32
55,21,Kodak,69,1,7,22,4.27645,64.76365,1,2.16
55,22,Gilette,71,1,1,22,1.9592,75.83065,1,3
55,23,Silan,75,1,9,19,9.19925,64.90315,1,1.96
55,24,Fancy,76,0,0,3,4.57715,32.82435,0,2.16
55,25,Cartoon,94,0,9,3,9.38525,75.57335,0,3.84
55,26,VanderBilt,96,0,4,14,16.2781,71.25505,1,2.84
55,27,Viva,98,0,0,4,3.0659,24.0219,1,3.48
55,28,Arden,99,1,9,8,9.3124,77.62865,1,2.24
55,29,Gauloises,107,1,22,25,5.9644,77.6674,0,4
55,30,Appelsientje,108,0,0,9,2.0987,75.08665,0,2.92
55,31,Conimex,113,1,11,8,4.5787,55.6357,0,0.2
55,32,Corona,114,0,0,6,1.81505,84.42385,0,2.6
55,33,Daihatsu,123,1,6,26,2.9915,65.11395,1,2.36
55,34,DelMonte,125,1,21,11,7.36715,77.63175,1,1.88
55,35,Lancome,127,1,7,18,16.98025,60.2206,1,3.04
56,1,Armani,2,0,0,0,17.06395,74.19695,1,2.48
56,2,LOreal,5,1,0,3,4.38185,52.58685,1,3.04
56,3,Astnor,6,0,0,8,6.85565,77.6116,1,0.56
56,4,MarieJo,11,1,1,4,2.914,71.3558,0,1.68
56,5,SiSi,13,1,1,3,4.09045,52.40085,0,3.16
56,6,ClearBlue,14,0,1,5,2.2537,77.60385,1,3.84
56,7,Lancaster,17,1,5,9,2.37925,88.0896,0,2.76
56,8,Barclay,18,0,2,9,4.9166,72.6268,0,2.4
56,9,Dior,21,1,2,13,17.236,64.2072,1,2.72
56,10,Citroen,22,0,2,16,1.9902,71.15895,1,3.36
56,11,Nivea,25,1,0,12,4.54925,61.79385,1,3.96
56,12,Davidoff,26,0,4,13,1.8321,78.3742,1,2.76
56,13,Dali,29,1,7,17,6.6774,68.4728,1,2.84
56,14,Kapper,31,1,1,15,3.63475,69.7221,0,3.04
56,15,Alfa,32,0,1,9,2.72335,61.6156,1,2.32
56,16,Legere,35,1,2,15,14.3065,53.30915,0,2.68
56,17,Spa,40,0,2,8,11.3088,77.6488,0,2.96
56,18,Stuyvesant,43,1,2,3,4.82205,51.2554,1,3.2
56,19,Margriet,48,0,1,6,1.8817,76.23675,0,1.6
56,20,Chantelle,55,1,9,11,25.1658,80.1195,1,1.36
56,21,Kodak,69,1,0,25,4.27645,64.76365,0,3.68
56,22,Gilette,71,1,1,32,1.9592,75.83065,1,1.72
56,23,Silan,75,1,2,10,9.19925,64.90315,1,4.04
56,24,Fancy,76,0,0,10,4.57715,32.82435,1,2.08
56,25,Cartoon,94,0,6,12,9.38525,75.57335,1,4
56,26,VanderBilt,96,0,9,14,16.2781,71.25505,1,2.4
56,27,Viva,98,0,1,0,3.0659,24.0219,1,2.72
56,28,Arden,99,1,8,14,9.3124,77.62865,1,1.84
56,29,Gauloises,107,1,1,23,5.9644,77.6674,0,3.32
56,30,Appelsientje,108,0,1,26,2.0987,75.08665,1,1.92
56,31,Conimex,113,1,0,13,4.5787,55.6357,1,2.2
56,32,Corona,114,0,2,28,1.81505,84.42385,1,3
56,33,Daihatsu,123,1,1,12,2.9915,65.11395,1,1.72
56,34,DelMonte,125,1,2,14,7.36715,77.63175,0,2.88
56,35,Lancome,127,1,5,25,16.98025,60.2206,1,2.52
57,1,Armani,2,0,3,2,17.06395,74.19695,1,2.84
57,2,LOreal,5,1,0,2,4.38185,52.58685,0,2.8
57,3,Astnor,6,0,4,17,6.85565,77.6116,1,3.04
57,4,MarieJo,11,1,0,8,2.914,71.3558,0,4.12
57,5,SiSi,13,1,3,6,4.09045,52.40085,1,4.12
57,6,ClearBlue,14,0,0,5,2.2537,77.60385,0,0.04
57,7,Lancaster,17,1,0,4,2.37925,88.0896,0,2.32
57,8,Barclay,18,0,0,2,4.9166,72.6268,0,2.56
57,9,Dior,21,1,3,12,17.236,64.2072,0,4.92
57,10,Citroen,22,0,0,15,1.9902,71.15895,1,2.6
57,11,Nivea,25,1,1,2,4.54925,61.79385,1,2.64
57,12,Davidoff,26,0,2,8,1.8321,78.3742,1,2.2
57,13,Dali,29,1,1,7,6.6774,68.4728,1,4.08
57,14,Kapper,31,1,2,8,3.63475,69.7221,1,2.64
57,15,Alfa,32,0,0,5,2.72335,61.6156,1,3.08
57,16,Legere,35,1,11,7,14.3065,53.30915,1,3.64
57,17,Spa,40,0,5,9,11.3088,77.6488,0,2.32
57,18,Stuyvesant,43,1,6,5,4.82205,51.2554,1,4.52
57,19,Margriet,48,0,0,4,1.8817,76.23675,1,3.96
57,20,Chantelle,55,1,1,2,25.1658,80.1195,1,2.88
57,21,Kodak,69,1,0,4,4.27645,64.76365,0,2.84
57,22,Gilette,71,1,0,16,1.9592,75.83065,1,2.88
57,23,Silan,75,1,1,5,9.19925,64.90315,1,1.72
57,24,Fancy,76,0,0,12,4.57715,32.82435,1,1.76
57,25,Cartoon,94,0,7,7,9.38525,75.57335,0,1.84
57,26,VanderBilt,96,0,7,12,16.2781,71.25505,1,2.48
57,27,Viva,98,0,4,2,3.0659,24.0219,1,1.52
57,28,Arden,99,1,4,10,9.3124,77.62865,1,4.72
57,29,Gauloises,107,1,0,0,5.9644,77.6674,0,2.32
57,30,Appelsientje,108,0,0,4,2.0987,75.08665,1,1.92
57,31,Conimex,113,1,2,5,4.5787,55.6357,1,1.4
57,32,Corona,114,0,1,7,1.81505,84.42385,1,2.12
57,33,Daihatsu,123,1,4,4,2.9915,65.11395,1,2.28
57,34,DelMonte,125,1,0,2,7.36715,77.63175,1,2.28
57,35,Lancome,127,1,2,5,16.98025,60.2206,1,1.64
58,1,Armani,2,0,0,0,17.06395,74.19695,0,2.68
58,2,LOreal,5,1,0,0,4.38185,52.58685,1,3.4
58,3,Astnor,6,0,0,5,6.85565,77.6116,0,4.04
58,4,MarieJo,11,1,0,1,2.914,71.3558,1,0.16
58,5,SiSi,13,1,2,11,4.09045,52.40085,0,2.8
58,6,ClearBlue,14,0,0,19,2.2537,77.60385,1,3.04
58,7,Lancaster,17,1,0,3,2.37925,88.0896,1,4.04
58,8,Barclay,18,0,0,5,4.9166,72.6268,1,1.96
58,9,Dior,21,1,0,3,17.236,64.2072,1,0.16
58,10,Citroen,22,0,2,18,1.9902,71.15895,1,1.84
58,11,Nivea,25,1,1,5,4.54925,61.79385,1,2.64
58,12,Davidoff,26,0,0,13,1.8321,78.3742,1,2.68
58,13,Dali,29,1,5,10,6.6774,68.4728,0,2.76
58,14,Kapper,31,1,0,6,3.63475,69.7221,0,2.32
58,15,Alfa,32,0,1,1,2.72335,61.6156,1,1.76
58,16,Legere,35,1,0,0,14.3065,53.30915,1,2.52
58,17,Spa,40,0,1,17,11.3088,77.6488,0,1.84
58,18,Stuyvesant,43,1,2,9,4.82205,51.2554,0,2.12
58,19,Margriet,48,0,4,8,1.8817,76.23675,0,3.72
58,20,Chantelle,55,1,1,5,25.1658,80.1195,1,3.8
58,21,Kodak,69,1,1,8,4.27645,64.76365,0,3.96
58,22,Gilette,71,1,0,1,1.9592,75.83065,0,2.48
58,23,Silan,75,1,2,0,9.19925,64.90315,0,2.12
58,24,Fancy,76,0,0,1,4.57715,32.82435,0,2
58,25,Cartoon,94,0,2,5,9.38525,75.57335,0,2.44
58,26,VanderBilt,96,0,0,3,16.2781,71.25505,0,2.56
58,27,Viva,98,0,0,0,3.0659,24.0219,1,4.2
58,28,Arden,99,1,5,10,9.3124,77.62865,0,1.72
58,29,Gauloises,107,1,0,1,5.9644,77.6674,1,3.64
58,30,Appelsientje,108,0,0,8,2.0987,75.08665,0,4.04
58,31,Conimex,113,1,1,5,4.5787,55.6357,0,3.64
58,32,Corona,114,0,0,8,1.81505,84.42385,0,3
58,33,Daihatsu,123,1,0,9,2.9915,65.11395,0,4.16
58,34,DelMonte,125,1,0,1,7.36715,77.63175,1,1.52
58,35,Lancome,127,1,0,4,16.98025,60.2206,0,1.84
59,1,Armani,2,0,0,1,17.06395,74.19695,0,2.52
59,2,LOreal,5,1,0,0,4.38185,52.58685,1,2.92
59,3,Astnor,6,0,0,2,6.85565,77.6116,0,2.36
59,4,MarieJo,11,1,0,0,2.914,71.3558,0,3.08
59,5,SiSi,13,1,0,1,4.09045,52.40085,0,2.56
59,6,ClearBlue,14,0,0,5,2.2537,77.60385,0,2.48
59,7,Lancaster,17,1,1,6,2.37925,88.0896,0,3.16
59,8,Barclay,18,0,0,1,4.9166,72.6268,0,3.44
59,9,Dior,21,1,0,0,17.236,64.2072,1,2.76
59,10,Citroen,22,0,0,4,1.9902,71.15895,1,3.88
59,11,Nivea,25,1,0,0,4.54925,61.79385,1,1.44
59,12,Davidoff,26,0,0,0,1.8321,78.3742,0,2.76
59,13,Dali,29,1,2,2,6.6774,68.4728,0,3.72
59,14,Kapper,31,1,0,0,3.63475,69.7221,0,2.56
59,15,Alfa,32,0,1,0,2.72335,61.6156,1,1.08
59,16,Legere,35,1,0,0,14.3065,53.30915,1,3.96
59,17,Spa,40,0,0,4,11.3088,77.6488,1,2.88
59,18,Stuyvesant,43,1,1,0,4.82205,51.2554,1,1.16
59,19,Margriet,48,0,0,3,1.8817,76.23675,1,2.92
59,20,Chantelle,55,1,0,1,25.1658,80.1195,0,3.4
59,21,Kodak,69,1,0,2,4.27645,64.76365,1,0.8
59,22,Gilette,71,1,0,1,1.9592,75.83065,0,4.08
59,23,Silan,75,1,0,0,9.19925,64.90315,0,2.64
59,24,Fancy,76,0,0,0,4.57715,32.82435,1,1.52
59,25,Cartoon,94,0,0,0,9.38525,75.57335,0,3.4
59,26,VanderBilt,96,0,0,1,16.2781,71.25505,1,2.4
59,27,Viva,98,0,0,2,3.0659,24.0219,0,2.24
59,28,Arden,99,1,0,2,9.3124,77.62865,1,2.52
59,29,Gauloises,107,1,0,0,5.9644,77.6674,0,2.88
59,30,Appelsientje,108,0,0,0,2.0987,75.08665,0,2.72
59,31,Conimex,113,1,0,3,4.5787,55.6357,0,1.92
59,32,Corona,114,0,0,0,1.81505,84.42385,1,0.96
59,33,Daihatsu,123,1,0,1,2.9915,65.11395,1,2.2
59,34,DelMonte,125,1,0,0,7.36715,77.63175,1,2.76
59,35,Lancome,127,1,0,1,16.98025,60.2206,1,1.28
60,1,Armani,2,0,0,0,17.06395,74.19695,1,2.96
60,2,LOreal,5,1,0,2,4.38185,52.58685,0,2.88
60,3,Astnor,6,0,0,3,6.85565,77.6116,0,2.8
60,4,MarieJo,11,1,0,6,2.914,71.3558,0,3.24
60,5,SiSi,13,1,0,2,4.09045,52.40085,0,3.92
60,6,ClearBlue,14,0,0,2,2.2537,77.60385,0,2.28
60,7,Lancaster,17,1,5,1,2.37925,88.0896,0,2.84
60,8,Barclay,18,0,0,0,4.9166,72.6268,0,2.32
60,9,Dior,21,1,3,10,17.236,64.2072,0,2.48
60,10,Citroen,22,0,0,0,1.9902,71.15895,0,2.04
60,11,Nivea,25,1,1,3,4.54925,61.79385,1,1.24
60,12,Davidoff,26,0,0,6,1.8321,78.3742,0,4.04
60,13,Dali,29,1,0,4,6.6774,68.4728,1,3.72
60,14,Kapper,31,1,1,3,3.63475,69.7221,0,3.28
60,15,Alfa,32,0,0,0,2.72335,61.6156,1,2.32
60,16,Legere,35,1,3,2,14.3065,53.30915,1,3.16
60,17,Spa,40,0,0,5,11.3088,77.6488,1,2.08
60,18,Stuyvesant,43,1,0,1,4.82205,51.2554,1,1.56
60,19,Margriet,48,0,0,8,1.8817,76.23675,0,2.4
60,20,Chantelle,55,1,1,2,25.1658,80.1195,1,3.28
60,21,Kodak,69,1,2,2,4.27645,64.76365,0,4.4
60,22,Gilette,71,1,0,7,1.9592,75.83065,1,3.64
60,23,Silan,75,1,0,0,9.19925,64.90315,1,1.76
60,24,Fancy,76,0,0,0,4.57715,32.82435,1,3.36
60,25,Cartoon,94,0,0,0,9.38525,75.57335,0,2.84
60,26,VanderBilt,96,0,2,0,16.2781,71.25505,0,4.12
60,27,Viva,98,0,0,0,3.0659,24.0219,0,2.84
60,28,Arden,99,1,1,3,9.3124,77.62865,0,4.08
60,29,Gauloises,107,1,4,6,5.9644,77.6674,1,0.88
60,30,Appelsientje,108,0,0,6,2.0987,75.08665,1,2.32
60,31,Conimex,113,1,0,0,4.5787,55.6357,1,1.4
60,32,Corona,114,0,0,0,1.81505,84.42385,1,2.92
60,33,Daihatsu,123,1,0,0,2.9915,65.11395,0,3
60,34,DelMonte,125,1,1,3,7.36715,77.63175,1,1.8
60,35,Lancome,127,1,1,1,16.98025,60.2206,1,3.48
61,1,Armani,2,0,0,1,17.06395,74.19695,0,2.96
61,2,LOreal,5,1,2,2,4.38185,52.58685,0,2.32
61,3,Astnor,6,0,3,3,6.85565,77.6116,0,2.6
61,4,MarieJo,11,1,0,2,2.914,71.3558,0,4.8
61,5,SiSi,13,1,2,2,4.09045,52.40085,1,3.64
61,6,ClearBlue,14,0,1,12,2.2537,77.60385,0,3.24
61,7,Lancaster,17,1,1,1,2.37925,88.0896,0,3.6
61,8,Barclay,18,0,0,2,4.9166,72.6268,1,4.44
61,9,Dior,21,1,0,0,17.236,64.2072,0,2.72
61,10,Citroen,22,0,1,5,1.9902,71.15895,1,4.68
61,11,Nivea,25,1,1,3,4.54925,61.79385,1,1.76
61,12,Davidoff,26,0,0,1,1.8321,78.3742,0,3.16
61,13,Dali,29,1,1,2,6.6774,68.4728,1,4.36
61,14,Kapper,31,1,0,9,3.63475,69.7221,1,4.64
61,15,Alfa,32,0,0,2,2.72335,61.6156,0,3.36
61,16,Legere,35,1,2,3,14.3065,53.30915,0,4.16
61,17,Spa,40,0,2,3,11.3088,77.6488,1,3.12
61,18,Stuyvesant,43,1,3,2,4.82205,51.2554,1,2.36
61,19,Margriet,48,0,0,1,1.8817,76.23675,1,3.44
61,20,Chantelle,55,1,8,5,25.1658,80.1195,1,4.6
61,21,Kodak,69,1,0,3,4.27645,64.76365,1,2.88
61,22,Gilette,71,1,0,2,1.9592,75.83065,1,3.28
61,23,Silan,75,1,1,3,9.19925,64.90315,0,3.16
61,24,Fancy,76,0,0,0,4.57715,32.82435,1,2.2
61,25,Cartoon,94,0,0,0,9.38525,75.57335,0,3.32
61,26,VanderBilt,96,0,0,3,16.2781,71.25505,1,2.64
61,27,Viva,98,0,0,0,3.0659,24.0219,1,1.64
61,28,Arden,99,1,5,2,9.3124,77.62865,0,4.12
61,29,Gauloises,107,1,0,4,5.9644,77.6674,0,3.2
61,30,Appelsientje,108,0,0,2,2.0987,75.08665,1,1.28
61,31,Conimex,113,1,0,1,4.5787,55.6357,1,2
61,32,Corona,114,0,0,0,1.81505,84.42385,1,2.32
61,33,Daihatsu,123,1,0,4,2.9915,65.11395,1,2.48
61,34,DelMonte,125,1,0,0,7.36715,77.63175,1,1.68
61,35,Lancome,127,1,1,1,16.98025,60.2206,1,4.2
62,1,Armani,2,0,0,1,17.06395,74.19695,0,4.56
62,2,LOreal,5,1,0,4,4.38185,52.58685,0,2.88
62,3,Astnor,6,0,2,5,6.85565,77.6116,0,2.08
62,4,MarieJo,11,1,3,3,2.914,71.3558,0,4.64
62,5,SiSi,13,1,0,4,4.09045,52.40085,0,3
62,6,ClearBlue,14,0,0,4,2.2537,77.60385,0,3.56
62,7,Lancaster,17,1,3,1,2.37925,88.0896,0,2.08
62,8,Barclay,18,0,0,2,4.9166,72.6268,0,0.28
62,9,Dior,21,1,9,3,17.236,64.2072,0,2.32
62,10,Citroen,22,0,1,20,1.9902,71.15895,0,2.76
62,11,Nivea,25,1,3,5,4.54925,61.79385,1,1.8
62,12,Davidoff,26,0,1,3,1.8321,78.3742,0,4.48
62,13,Dali,29,1,0,1,6.6774,68.4728,0,4
62,14,Kapper,31,1,0,7,3.63475,69.7221,0,3.28
62,15,Alfa,32,0,0,0,2.72335,61.6156,1,4.28
62,16,Legere,35,1,5,4,14.3065,53.30915,1,3.96
62,17,Spa,40,0,1,1,11.3088,77.6488,0,2.8
62,18,Stuyvesant,43,1,0,4,4.82205,51.2554,1,2.64
62,19,Margriet,48,0,0,10,1.8817,76.23675,1,3.44
62,20,Chantelle,55,1,6,6,25.1658,80.1195,1,2.88
62,21,Kodak,69,1,4,1,4.27645,64.76365,0,2.32
62,22,Gilette,71,1,4,5,1.9592,75.83065,0,2.56
62,23,Silan,75,1,3,4,9.19925,64.90315,1,2.56
62,24,Fancy,76,0,0,8,4.57715,32.82435,0,2.96
62,25,Cartoon,94,0,2,1,9.38525,75.57335,0,2.96
62,26,VanderBilt,96,0,2,6,16.2781,71.25505,1,2.96
62,27,Viva,98,0,0,0,3.0659,24.0219,1,1.64
62,28,Arden,99,1,7,7,9.3124,77.62865,0,2.92
